"spot_id","name","img","content","address","can_parking","can_pet","crowd_level","overview","homepage","map_x","map_y","content_id","content_type_id","tel"
2756715,금장대,https://tong.visitkorea.or.kr/cms/resource/42/3405142_image2_1.jpg,,경상북도 경주시 석장동 산 38-9,,,,경주에는 세 가지 진귀한 보물과 여덟 가지 기이한 현상을 뜻하는 ‘삼기팔괴’에 대한 이야기가 전해지고 있다. 그 여덟 가지 기이한 현상 중 ‘금장낙안’은 서천과 북천이 만나는 예기청소 위 금장대에서 내려다보는 풍경에 취해 기러기도 쉬어갔다는 이야기이다. 그만큼 금장대는 빼어난 경치와 조망을 자랑한다. 금장대는 지난 2012년 중창하여 일반에 공개되었다. 누각에 야간경관조명이 설치되어 있고 누각에서 형산강과 경주 시가지의 야경이 한눈에 들어온다.,https://www.gyeongju.go.kr/tour/,129.201,35.8606,2756715,12,
4039810,스테이꼬리,https://tong.visitkorea.or.kr/cms/resource/20/4039820_image2_1.jpg,,경상북도 경주시 포석로 816-40 (배동),,,,"경주에 자리한 반려견 동반 한옥 독채 숙소다. 세 동의 독채 객실로 이루어져 있으며 전통 한옥의 외관에 현대적인 설비를 더해 편안하게 머물 수 있다. 창문 너머로 한옥 담장과 고즈넉한 마당 풍경을 감상할 수 있고, 마당 한쪽에는 객실별로 분리된 개별 수영장이 설치되어 있으며 온수 설비를 갖춰 계절과 관계없이 물놀이를 즐길 수 있다. 모든 객실에 넓은 주방이 마련되어 있어 취사가 편리하며, 반려견이 다치지 않도록 바닥재와 가구를 세심하게 배치했다. 숙박 시에는 반려견 전용 간식, 장난감, 노즈워크 용품이 담긴 웰컴 키트가 제공되어 낯선 공간에서도 반려견이 빠르게 적응할 수 있도록 돕는다. 브랜드 우화와 협업한 패브릭 제품과 꽃차도 객실 내에 구비되어 있다. 포석정, 삼릉숲 등 경주 남부의 주요 유적지와 가까워 반려견과 함께 여유로운 경주 여행을 즐기기에 좋다.",,129.212539729592,35.8131462306999,4039810,32,
2756689,경주 핑크뮬리(경주 핑크뮬리 군락지),https://tong.visitkorea.or.kr/cms/resource/33/3519033_image2_1.jpg,,경상북도 경주시 인왕동 839-1 첨성대 일원,,,,경주 핑크뮬리 군락지는 첨성대 일원에서 만날 수 있다. 매년 가을이면 첨성대 꽃단지 일원이 핑크색으로 물이 든다. 경주시에서 관광콘텐츠 개발을 위해 2017년부터 핑크뮬리 군락을 조성하면서부터다. 문화유산과 핑크뮬리의 독특한 색감 덕분에 관광지 조경용으로 많은 인기를 끌고 있다. 만개한 핑크뮬리와 첨성대가 함께 나오는 멋진 풍경 사진을 남길 수 있다.,,129.2198,35.8355,2756689,12,
2756754,동창천 청룡폭포(청룡인공폭포),https://tong.visitkorea.or.kr/cms/resource/03/3519003_image2_1.jpg,,경상북도 경주시 산내면 외칠리,,,,"동장천 청룡폭포는 동창천 계곡에 자리 잡은 인공폭포다. 사방이 산으로 둘러싸여 있는 청정지역이다. 여름철에는 하천 뒤 절벽 꼭대기에서 시원스레 물줄기가 쏟아져 내린다. 이곳은 캠퍼들이 많이 찾는 노지 캠핑의 성지다. 여름 성수기에는 자리 맡기가 하늘의 별따기 수준이다. 또한, 여름철 물놀이를 하러 많은 가족 여행객이 찾는다. 안전한 물놀이를 위해 성수기에는 수상안전요원이 상주하고 있다.",,129.04408,35.759712,2756754,12,
1621854,관성솔밭해변,https://tong.visitkorea.or.kr/cms/resource/71/3518971_image2_1.jpg,,경상북도 경주시 양남면 수렴리,,,,관성솔밭해변은 경주 다섯 곳의 해수욕장 가운데 가장 남쪽에 위치해 있다. 좌우로 수렴방파제와 지경방파제가 있어 파도가 높지 않고 맑고 푸른 청정해역으로 인기가 높으며 송림과 길게 펼쳐진 백사장이 어우러져 아름다운 풍광을 자랑한다. 해수부가 뛰어난 자연경관과 편의시설이 잘 갖추어진 곳 중 한적한 해수욕장으로 사람이 많이 분비지 않아 쾌적한 물놀이를 즐길 수 있는 곳이다.  인근 양남면 신대리에는 코오롱 골프장이 있어 해양레저와 함께 여가를 즐길 수 있으며 울산 방면 해안도로를 따라가는 드라이브 코스로도 이름이 높다. 주변 관광지로는 하서해안공원이 있다.,경주문화관광 https://www.gyeongju.go.kr/,129.4522,35.6597,1621854,12,
2927121,세컨페이스 경주중앙점,https://tong.visitkorea.or.kr/cms/resource/36/4019036_image2_1.jpg,,경상북도 경주시 계림로 101 (노동동) 1층,,,,세컨페이스는 '두 번째 얼굴'이라는 이름처럼 고객의 이미지를 새롭게 완성해 주는 아이웨어 전문 브랜드입니다. 독창적인 디자인의 안경테와 정밀한 시력 검사 서비스를 통해 고객에게 특별한 안경 경험을 선사합니다.,secondface.kr,129.21332009088,35.8435716325277,2927121,38,
3468318,청재한옥,https://tong.visitkorea.or.kr/cms/resource/88/3468288_image2_1.jpg,,경상북도 경주시 불국로 163 (마동),,,,"경주에 위치한 청재한옥은 고즈넉한 분위기의 한옥 숙소이다. 소나무로 둘러 쌓인 공간에서 편안한 휴식을 원하는 분들에게 방문을 추천한다. 사전 신청시, 조식도 제공하고 있으며 주차 공간도 넉넉하여 경주 여행 시 방문하기 좋은 숙소이다. 조용하고 아늑한 분위기를 자아내며 깔끔하고 쾌적한 숙소로 정평이 나있다. 불국사 근처에 자리하고 있어 연계관광에도 용이하다.",,129.31128111315027,35.78440502705761,3468318,32,
3555925,올리브영 경주용강점,https://tong.visitkorea.or.kr/cms/resource/21/4028021_image2_1.png,,경상북도 경주시 원지길 46 (용강동),,,,"올리브영은 최신 K-뷰티 제품을 경험할 수 있는 헬스앤뷰티 전문 스토어입니다. 스킨케어, 메이크업, 건강식품 등 다양하고 트렌디한 제품을 합리적인 가격에 판매하여, 외국인 관광객들 사이에서 특히 인기가 높습니다.",www.oliveyoung.co.kr,129.222915222709,35.8673942939437,3555925,38,
3555942,올리브영 경주황남점,https://tong.visitkorea.or.kr/cms/resource/25/4028025_image2_1.png,,경상북도 경주시 포석로 1068 (황남동),,,,"올리브영은 최신 K-뷰티 제품을 경험할 수 있는 헬스앤뷰티 전문 스토어입니다. 스킨케어, 메이크업, 건강식품 등 다양하고 트렌디한 제품을 합리적인 가격에 판매하여, 외국인 관광객들 사이에서 특히 인기가 높습니다.",www.oliveyoung.co.kr,129.209744049764,35.8362571024143,3555942,38,
3555821,폴더 경주점,https://tong.visitkorea.or.kr/cms/resource/80/4022780_image2_1.jpg,,경상북도 경주시 원효로 112-1 (노동동) 1층,,,,폴더는 전 세계의 핫한 신발 브랜드와 패션 잡화를 큐레이션하여 소개하는 라이프스타일 슈즈 멀티숍입니다. 유행에 민감한 젊은 층을 타겟으로 매 시즌 가장 트렌디한 아이템들을 발 빠르게 선보입니다.,folderstyle.com,129.213105112485,35.8418491025413,3555821,38,
129520,경주 남산 용장사지 마애여래좌상,https://tong.visitkorea.or.kr/cms/resource/82/3509482_image2_1.jpg,,경상북도 경주시 내남면 용장리 산 1-1,,,,"경주 남산 용장사지 마애여래좌상은 경주 남산의 용장사 터에 있는 바위 면에 새겨진 불상이다. 용장사 터에는 이 불상과 함께 삼층석탑(보물 제186호)과 석조여래좌상(보물 제187호)이 남아있다.
불상의 머리에는 작은 소라 모양의 머리카락을 겹겹이 새겼고, 정수리의 뼈가 머리 위로 솟아 상투처럼  보이는 육계는 크고 펑퍼짐하게 표현하였다. 눈, 코, 입이 뚜렷하게 새겨진 얼굴에는 온화한 미소가 보인다. 옷 주름은 평행선을 빼곡하게 그려 넣어 표현하였다. 무릎 위에 놓인 오른손은 손끝이 땅을 향하고 있으며, 왼손은 배 쪽에 놓여 있다. 머리 광배와 몸 광배는 2줄의 선으로 표현하였다. 
왼쪽 어깨 바깥 부분에 10자 정도의 글자가 새겨져 있는데 앞부분을 태평 2년 8월(太平二年八月)로 읽을 수 있다. 따라서 이 마애여래좌상은 977년 또는 1022년에 만들어진 것으로 추정된다.",http://www.gyeongju.go.kr/tour,129.223043989786,35.780811774926,129520,12,
2752130,건천편백나무숲,https://tong.visitkorea.or.kr/cms/resource/94/3518794_image2_1.jpg,,경상북도 경주시 건천읍 송선리 535-2,,,,"경주 건천으로 가면 피톤치드를 듬뿍 느끼고 체험할 수 있는 숲이 있다. 송선리 단석산 자락에 자리 잡은 건천편백나무숲이다. 이곳에는 시원스럽게 줄기를 뻗은 편백나무가 빽빽이 들어서 있다. 편백나무 사이에 설치된, 데크로 이루어진 산책로는 500m가량이다. 곳곳에 정자도 마련되어 있어 잠시 머무르기에도 좋다.",경주 문화관광 https://www.gyeongju.go.kr/tour,129.074094,35.833974,2752130,12,
2784642,금곡사(경주),https://tong.visitkorea.or.kr/cms/resource/60/3538160_image2_1.jpg,,경상북도 경주시 안강읍 두류길 758,,,,"경북 경주에 위치한 금곡사(金谷寺)는 신라 진평왕 때의 대승불교 세속오계를 제정한 최초의 학승 원광법사가 13세에 출가하여 승려가 된 이후 30세인 585년경 삼기산에 창건하고 수도하였다. 이후 임진왜란 때 일본인으로 인하여, 절과 부도는 파괴되고 도굴되었으며, 1935년경 지금의 금곡사 주지 청운스님의 조모 고창(高敞) 오씨(吳氏) 순이가 절터 인근으로 나물을 채취하러 갔다가 목탁소리를 따라 지금의 금곡사 터를 발견하게 되었다고 전해진다. 2009년 부터 현재까지 지속적인 보수와 관리로 지금의 금곡사의 모습을 하게 되었다.",http://www.gumgoksa.com/,129.17716631564073,35.93472152100236,2784642,12,
2900576,홍시,,,경상북도 경주시 화랑로19번길 5 (성건동),,,,"홍시는 재래장류와 발효음식 및 홍시를 테마로 한 식당이다. 주인이 직접 연구 및 조리하며 조미료를 전혀 사용하지 않아 담백하고 깔끔한 맛이다. 700평의 아름다운 정원과 유럽풍의 테라스 쉼터가 마련되어 있으며 여름에는 라이브와 곁들여진 식사를 즐길 수 있다. 대표메뉴는 한정식으로 전식 5가지, 16가지 찬과 정식, 차와 후식이 제공된다. 불고기정식은 전식 7가지, 16가지 찬과 불고기정식, 차와 후식이 제공된다. 정식메뉴 외에도 낙지볶음, 불고기, 족발냉채, 돌파전 등 단품메뉴도 있다.",,129.20294116529655,35.84527597428297,2900576,39,
129521,경주 남산 용장사곡 삼층석탑,https://tong.visitkorea.or.kr/cms/resource/18/4010218_image2_1.jpg,,경상북도 경주시 내남면 용장리 산 1-1,,,,"용장사는 매월당 김시습이 『금오신화』를 쓰며 머물던 곳으로 잘 알려져 있으며, 현재 몇 군데의 석축(石築)이 남아있어 절터였음을 짐작하게 해 줄 뿐이다. 절을 감싸고 뻗은 동쪽 바위 산맥의 높은 봉우리에 서 있는 이 탑은 2단의 기단(基壇) 위에 세워진 3층 석탑이다.
자연암석을 아래층 기단으로 삼고, 그 위로 바로 위층 기단이 올려져 있다. 즉, 자연암석이 아래층 기단일 수도 있고 그 아래 바위산 전체가 또한 아래층 기단일 수도 있는 셈이다. 위층 기단은 네 모서리와 중앙에 기둥조각을 새기고 2장의 판돌로 덮어 기단을 마감하였다.
탑신(塔身)은 지붕돌과 몸돌을 별도의 석재로 조성하였다. 1층 몸돌은 상당히 높은 편이고 2층부터는 급격히 줄어들고 있다. 지붕돌은 밑면의 받침이 각 층 4단이고 처마는 직선을 이루다가 귀퉁이에서 경쾌하게 들려 있다. 꼭대기의 머리장식은 없어져 원래의 상태를 알 수 없고 쇠막대를 꽂았던 구멍만 남아 있다.
쓰러져 있던 것을 1922년에 재건하였는데, 사리장치는 없어진 지가 이미 오래되었다고 한다. 각 부의 조화가 아름다우며 주변 자연과의 조화 속에 장관을 이루고 있는 통일신라 후기의 대표적인 작품이다.

(출처 : 국가유산청)",https://www.gyeongju.go.kr/tour,129.2228,35.7812,129521,12,
250261,경주 남산 불곡 마애여래좌상,,,경상북도 경주시 인왕동 산56,,,,"경주 남산 동쪽 기슭 부처 골짜기의 한 바위에 깊이가 1m나 되는 석굴을 파고 만든 여래좌상이다. 이 석불은 경주 남산에 남아있는 신라 석불 가운데 가장 오래된 것으로 삼국시대 후기에 만들어진 것으로 보인다. 이 불상으로 인하여 계곡 이름을 부처 골짜기라고 부르게 되었다.
불상의 머리는 두건을 덮어쓴 것 같은데, 이것은 귀 부분까지 덮고 있다. 얼굴은 둥그렇고 약간 숙여져 있으며, 부은 듯한 눈과 깊게 파인 입가에서는 내면의 미소가 번지고 있다. 양 어깨에 걸쳐 입은 옷은 아래로 길게 흘러내려 불상이 앉아 있는 대좌(臺座)까지 덮고 있는데, 옷자락이 물결무늬처럼 부드럽게 조각되어 전체가 아름답게 조화를 이루고 있음을 볼 수 있다.

(출처 : 국가유산청)",http://www.gyeongju.go.kr/tour,129.2303,35.819,250261,12,
2926913,아트박스 경주점,https://tong.visitkorea.or.kr/cms/resource/35/4019035_image2_1.jpg,,경상북도 경주시 계림로 89 (노동동),,,,아트박스는 감각적인 디자인 문구와 다채로운 소품을 판매하는 대한민국 라이프스타일 브랜드입니다. 트렌디한 캐릭터 상품과 실용적인 생활용품을 합리적인 가격에 제공해 젊은 세대와 외국인 관광객에게 즐거운 쇼핑 경험을 선사합니다.,,129.21345904574,35.8423041858796,2926913,38,
2904510,정록쌈밥,,,경상북도 경주시 계림로 48,,,,"정록쌈밥은 경상북도 경주시 황남동에 있다. MBC every 1 예능 프로그램  등 여러 방송에 소개되었다. 세월의 흔적이 엿보이는 외관과 예스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 쌈밥이며 제주등갈비쌈밥도 많은 사람이 찾는다. 이 밖에 수제 떡갈비, 코다리 등갈비찜, 파전, 김치전 등을 판다. 경주 IC에서 가깝고 주변에 첨성대를 비롯해 국립경주박물관, 경주 교촌한옥마을 등 경주의 유명 관광지가 많다.",,129.213823745723,35.838607522994,2904510,39,
2902200,한우114숯불,,,경상북도 경주시 안현로 1535-2,,,,"한우114숯불은 경상북도 경주시 안강읍 안강리에 있는 정육식당이다. 현대적인 감각이 돋보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 한우 등심, 한우 갈빗살 등 각종 구이용 한우다. 정육점에서 마음에 드는 육류를 구입한 후 식당으로 가서 상차림 비용을 지불하면 직접 구워서 먹을 수 있다. 이 밖에 육회, 한우탕, 소고기국밥, 물냉면, 비빔냉면, 소면 등이 준비되어 있다. 강동 IC에서 가깝고 주변에 세계문화유산 경주 양동마을과 옥산서원이 있어 식전이나 식후에 방문하기 수월하다.",,129.228234608953,35.9922034522644,2902200,39,
2554511,한수원 홍보관,https://tong.visitkorea.or.kr/cms/resource/94/3518694_image2_1.jpg,,경상북도 경주시 문무대왕면 불국로 1655,,,,"한국수력원자력 본사 홍보관은 우리가 사용하고 있는 에너지를 보여준다. 홍보관은 전기에너지, 원자력 에너지, 신재생에너지 등 다양한 에너지들의 작동 원리를 전시했다. 우리 삶 속에서 없으면 안 될 에너지들에 대해 알고 싶다면 한국수력원자력 본사 홍보관에 방문하는 것을 추천한다.",https://www.khnp.co.kr,129.389319,35.795024,2554511,12,
2876409,대게장순두부 금성관,,,경상북도 경주시 초당길 117,,,,"대게장순두부 금성관은 경상북도 경주시 동천동에 있다. SBS 시사 교양 프로그램 , KBS 2TV 시사 교양 프로그램  등 여러 방송에 소개됐다. 세월의 흔적이 엿보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 대게를 통째로 갈아 넣고 게살과 장을 순두부와 함께 끓인 대게장순두부다. 전복 등 각종 해산물을 넣어 만든 전복해물뚝배기도 많은 사람이 찾는다. 이 밖에 불고기뚝배기, 해물파전, 꽃게간장게장, 꽃게양념게장, 전복갈찜 등도 준비되어 있다. 경주 IC에서 가깝고 주변에 보문관광단지, 경주동궁원, 경주월드가 있어 연계 여행에 나서기 좋다.",,129.23395214882,35.8476929415627,2876409,39,
1621742,경주 진덕여왕릉,https://tong.visitkorea.or.kr/cms/resource/74/3508674_image2_1.jpg,,경상북도 경주시 현곡면 오류리 산48,,,,"이 무덤은 신라 제28대 진덕여왕을 모신 곳으로 알려져 있다. 진덕여왕은 본명이 승만이며, 선덕여왕의 사촌동생이다. 산라의 두 번째 여왕이면서 성골로서는 마지막 왕이다. 진덕여왕은 김춘추와 김유신의 도움으로 왕위에 올라 재위 기간에 관료와 군사 조직을 정비하고, 당나라의 제도와 문물을 적극적으로 받아들였다. 또한 김유신을 내세워 백제와의 잦은 전쟁에서 많은 승리를 거뒀다. 진덕여왕이 죽었을 때 사량부에서 장사를 지냈다고 한다. 무덤은 안태봉 남쪽 능선에 단독으로 있다. 가장자리에 돌판과 버팀돌로 둘레돌을 둘렀고, 버팀돌에는 갑옷을 입고 무기를 든 십이지신상을 조각하였다. 다른 왕릉에 비해 십이지신상이 작고 조각이 얕아 신라 왕릉의 십이지신상 중에서도 늦은 시기의 것으로 평가한다.",http://www.gyeongju.go.kr/tour,129.2017,35.8868,1621742,12,
128704,경주 남산,https://tong.visitkorea.or.kr/cms/resource/13/3518913_image2_1.jpg,,경상북도 경주시 배동,,,,"남산은 경주시의 남쪽에 솟은 산으로 신라인들의 신앙의 대상이 되어 왔다. 금오봉(468m)과 고위봉(494m)의 두 봉우리에서 흘러내리는 40여 개의 계곡과 산줄기들로 이루어진 남산은 남북 8㎞, 동서 4㎞로 남북으로 길게 뻗어 내린 타원형이면서 약간 남쪽으로 치우쳐 정상을 이룬 직삼각형 모습을 취하고 있다. 100여 곳의 절터, 80여 구의 석불, 60여 기의 석탑이 산재해 있는 남산은 노천박물관이다. 남산에는 40여 개의 골짜기가 있으며 신라 태동의 성지 서남산, 미륵골·탑골·부처골 등의 수많은 돌 속에 묻힌 부처가 있는 동남산으로 구분된다. 남산 서쪽 기슭에 있는 나정은 신라의 첫 임금인 박혁거세의 탄생신화가 깃든 곳이며 양산재는 신라 건국 이전 서라벌에 있었던 6촌의 시조를 모신 사당이다. 포석정은 신라 천년의 막을 내린 비극이 서린 곳이다.  동남산에는 한국적 아름다움과 자비가 가득한 보리사 석불좌상, 9m 높이의 사면 바위에 탑과 불상 등을 새긴 불무사 부처바위, 바위에 아치형 감실을 파고 앉은 부처골 감실 석불좌상이 있다. 남산에는 미륵골(보리사) 석불좌상, 용장사터 삼층석탑, 국보 칠불암 마애불상군을 비롯한 11개의 보물, 포석정터, 나정과 삼릉을 비롯한 12개의 사적, 삼릉골 마애관음보살상, 입골석불, 약수골 마애입상을 비롯한 9개의 유형문화유산, 1개의 중요 민속자료가 있다. 유적뿐만 아니라 남산은 자연경관도 뛰어나다. 변화무쌍한 많은 계곡이 있고 기암괴석들이 만물상을 이루며, 등산객의 발길만큼이나 수많은 등산로가 있다. 엄지손가락을 곧추 세워 남산을 일등으로 꼽는 사람들은 ‘남산에 오르지 않고서는 경주를 보았다고 말할 수 없다’라고 한다. 곧, 자연의 아름다움에다 신라의 오랜 역사, 신라인의 미의식과 종교의식이 예술로서 승화된 곳이 바로 남산인 것이다.",http://www.kjnamsan.org,129.222792,35.788624,128704,12,
2876533,부용,,,경상북도 경주시 금장1길 30,,,,"부용은 경상북도 경주시 현곡면 금장리에 있는 중화요리 전문점이다. 현대적인 감각이 돋보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 다양한 구성의 코스요리이다. 이 밖에 유니짜장면, 삼선우동, 삼선짬뽕 등 여러 가지 중화요리가 준비되어 있다.",,129.2025823868,35.864532009967,2876533,39,
1621391,경주향교,https://tong.visitkorea.or.kr/cms/resource/40/3518940_image2_1.jpg,,경상북도 경주시 교촌안길 27-20 (교동),,,,"경주향교는 경주교촌한옥마을과 경주최부자댁 인근에 자리하고 있다. 이 일대가 교촌, 교리, 교동이라 불리는 이유가 바로 이 향교 때문이다. 이 자리에 신라 최고의 중앙교육기관인 국학이 신문왕 2년(682)에 처음 세워졌다. 고려시대에는 성종 6년(987)에 지방교육기관인 학원을 설치하고 11년(992)에 시설을 정비하였다. 조선시대에는 향교로 이어져 성종 23년(1492)에 문묘와 성균관의 배치형식을 따라 다시 지었다. 현재와 같은 건물배치는 향교의 표본이 되었다. 임진왜란 때 불탄 것을 선조 33년(1600)에 대성전을 비롯해 제사를 올리는 제향공간을 다시 지었고 광해군 6년(1614)에 명륜당 등과 같은 학문을 닦는 강학공간을 고쳐지었다. 광복 후에는 학교의 임시 교사로 활용되었으며 1999년부터는 사회교육원이 개설되어 강학의 맥을 이어오고 있다. 향교 앞쪽의 대성전과 동무·서무는 성현들의 위패를 모시고 제사를 올리는 제향공간이다. 뒤쪽에는 강학공간으로 강당인 명륜당과 학생들이 거처하며 공부하던 동재·서재가 있다. 교생의 정원은 90인이었으며 경서와 시문을 위주로 가르쳤다. 영남에서 가장 규모가 큰 향교로 서울 문묘와 같이 다수의 위패를 모시고 있다.",http://hyanggyo.kr,129.217324190232,35.8314972235467,1621391,12,
2756694,흥무로 벚꽃길,https://tong.visitkorea.or.kr/cms/resource/79/3518979_image2_1.jpg,,경상북도 경주시 충효동,,,,"흥무로 벚꽃길은 경주터미널에서 형산강을 건너는 서천교를 지나 첫 교차로에서 우회전하면 만날 수 있다. 이곳은 2007년 건설교통부에서 ‘한국의 아름다운 길 100선’ 가운데 하나로 선정했다. 아름다운 길로 선정된 이유는 봄날에 흥무로를 찾는다면 자연스레 알게 될 것이다. 도로 양쪽에 선 아름드리 벚나무가 가지끼리 맞닿아 하늘을 가려 아름다운 벚꽃터널이 완성된다. 벚꽃 만발하는 봄이면 수많은 상춘객으로 도로가 주차장이 되니 자전거나 도보여행이 자동차 여행보다 도리어 빠를 수 있다. 여름은 초록대로, 가을은 단풍대로 아름답다.",경주문화관광 https://www.gyeongju.go.kr/tour,129.1964,35.8453,2756694,12,
4012183,유니클로 경주점,https://tong.visitkorea.or.kr/cms/resource/29/4024729_image2_1.jpg,,경상북도 경주시 강변로 642 (황성동),,,,"유니클로는 기본기 충실한 제품을 선보이는 글로벌 SPA 패션 브랜드입니다. 히트텍, 에어리즘 등 계절별 기능성 제품을 합리적인 가격에 제공하며, 심플한 디자인으로 남녀노소 누구나 즐길 수 있는 일상복을 제안합니다.",,129.216106353247,35.8778347128443,4012183,38,
4012185,지오지아 경주점,https://tong.visitkorea.or.kr/cms/resource/15/4024715_image2_1.jpeg,,경상북도 경주시 원효로 114-1 (노동동),,,,"지오지아는 클래식 스타일에 현대적인 감각을 더한 남성복을 선보이는 브랜드입니다. 출근복과 일상복 모두에 어울리는 세련된 디자인이 특징이며, 고급 소재와 꼼꼼한 마감으로 품격 있는 남성 패션을 완성합니다.",www.goodwearmall.com/m/brand/ZIOZIA?brndCtgryNo=BDMABR,129.213397020624,35.8418324607354,4012185,38,
128680,전촌솔밭해변,https://tong.visitkorea.or.kr/cms/resource/52/4039652_image2_1.jpg,,경상북도 경주시 감포읍 동해안로 2006-2,,,,"전촌솔밭해변은 전촌항과 나정고운모래해변 사이에 자리 잡고 있는 작은 솔밭 해변이다. 길이 0.8㎞, 폭 30∼60ｍ의 백사장이 그리 넓지 않아 해수욕장으로 유명하지는 않지만 옆의 나정고운모래해변과 연결되어 긴 모래사장 펼쳐진 곳이다. 음식점, 카페 샤워장 등 편의시설이 갖추어져 있고 조용한 해수욕을 즐기기 위한 관광객들이 찾는다. 반대편 전포항은 바다 낚시꾼들에게 인기 있는 곳이며 주변 식당에서는 그날 잡은 신선한 해산물 요리를 먹을 수 있다. 인근에는 전촌동굴과 동해의 바닷물을 이용한 온천해수탕 등 볼거리, 먹거리, 즐길 거리 등 관광지의 여건을 고루 갖추고 있다.",http://gyeongju.go.kr/tour,129.4913,35.7857,128680,12,
1621780,경주유연정,https://tong.visitkorea.or.kr/cms/resource/15/3509115_image2_1.jpg,,경상북도 경주시 강동면 사라길 79-19,,,,"운곡서원 옆에 있는 유연정은 조선 순조 11년(1811)에 안동 권씨 종중에서 고려태사 권행과 그의 후손인 죽림 권산해, 귀봉 권덕린을 추모하기 위해 세운 정자이다. 이 정자는 도연명의 자연 애호 사상을 본받아 서원에서 동쪽으로 약 50m 떨어진 계곡의 용추대 위에 있는데, 주위의 자연경관과 멋진 조화를 이룬다. 건물의 형태는 앞면 3칸, 옆면 2칸의 규모이고, 팔작지붕이다. 대청의 천장은 서까래가 보이지 않도록 井자 모양을 한 우물 반자로 꾸몄는데, 그 양쪽에 반원형 판재를 45도로 끼운 모습이 매우 독특하다. 용추계곡, 은행나무 등 주변 자연 경관과 조화를 이루며, 1800년대 초기의 건축 수법을 잘 보여준다.",http://www.gyeongju.go.kr/tour,129.301743,35.940038,1621780,12,
129778,국립경주박물관,https://tong.visitkorea.or.kr/cms/resource/99/3509099_image2_1.jpg,,경상북도 경주시 일정로 186 (인왕동),,,,"국립경주박물관은 신라의 문화유산을 한눈에 살펴볼 수 있는 한국의 대표적인 박물관이다. 이곳에서는 기원전 57년부터 기원후 935년까지 이어진 천년왕국 신라의 압축된 역사를 살펴볼 수 있다. 경주 여행 시 가장 먼저 방문해 사전 지식을 쌓은 뒤 유적지를 둘러보면 더욱 알찬 여행이 된다. 박물관은 신라역사관, 신라미술관, 월지관, 신라천년보고, 옥외전시 등 5개의 상설전시관과 특별전시관으로 구성된다. 신라역사관에서는 신라의 역사적 흐름을, 신라미술관에서는 찬란한 미술문화와 유물을 볼 수 있다.
월지관은 통일신라시대 왕실의 생활문화를 중심으로 구성되어 있다. 옥외전시장에는 범종, 석탑, 석불, 석등, 비석받침 등 석조 유물 1,300여 점이 전시되어 있다. 박물관 인근에는 2019년 개관한 영남권 수장고인 신라천년보고가 있다. 이곳은 영남지역에서 출토된 유물 약 60만 점을 보관하며, 3,000여 점은 전시수장고에서 관람할 수 있다. 신라역사관, 신라미술관, 월지관에서는 전시해설 프로그램도 운영되니 관람 전 시간표를 확인하는 것이 좋다.",http://gyeongju.museum.go.kr,129.2283703802744,35.8304796951968,129778,14,
250265,경주 남산 신선암 마애보살반가상,https://tong.visitkorea.or.kr/cms/resource/80/2726880_image2_1.jpg,,경상북도 경주시 남산동 산36-4,,,,"경주 남산은 유물·유적의 보고(寶庫)라고 할 수 있는데, 여기에 가면 삼국시대부터 통일신라 후기까지의 불상들을 모두 만나볼 수 있다. 그중에 하나인 높이 1.4m의 마애보살 반가상은 칠불암(七佛庵) 위에 곧바로 선 남쪽 바위에 새겨져 있다. 마치 구름 위에 앉아 있는 것처럼 보이는데 머리에 삼면보관(三面寶冠)을 쓰고 있어서 보살상임을 알 수 있다. 얼굴은 풍만하고, 지그시 감은 두 눈은 깊은 생각에 잠긴 모습으로 구름 위의 세계에서 중생을 살펴보고 있는 듯하다. 오른손에는 꽃을 잡고 있으며, 왼손은 가슴까지 들어 올려서 설법하는 모양을 표현하고 있다. 천의(天衣)는 아주 얇아 신체의 굴곡이 사실적으로 드러나 보이며 옷자락들은 대좌(臺座)를 덮고 길게 늘어져 있다. 머리 광배와 몸 광배를 갖춘 광배 (光背) 자체를 불상이 들어앉을 공간으로 이용했기 때문에 보살상이 더욱 두드러져 보이며, 통일신라시대 8세기 후반의 작품으로 보인다.",https://www.gyeongju.go.kr/tour,129.2347,35.7715,250265,12,
